node_id,type,phys_nodeid,role,inception,temp_boot_osid_vers,next_boot_osid,next_boot_osid_vers,startstatus,ready,bootstatus,status,failureaction,routertype,eventstate,state_timestamp,op_mode,op_mode_timestamp,allocstate,allocstate_timestamp,update_accounts,next_op_mode,osid,ntpdrift,jailflag,rtabid,boot_errno,reserved_pid,uuid,reserved_memory,nonfsmounts
pc-c240m4-r05-01,C240M4,pc-c240m4-r05-01,testnode,2015-03-02 23:24:49,0,,0,none,0,okay,,nonfatal,static,ISUP,1550855467.0,PXEKERNEL,1490285395.0,RES_READY,1445291055.0,0,,10110.0,,0,0,0,,9cfa9b55-c165-11e4-b19f-27c0878ad69c,0,0
c220g1-030821,c220g1,c220g1-030821,testnode,2016-05-25 14:47:19,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1557219158.0,NORMALv2,1557219113.0,RES_READY,1557219160.0,0,,10687.0,19.892,0,0,0,,7daaf632-22b1-11e6-8934-779211246dcb,0,0
c220g1-030825,c220g1,c220g1-030825,testnode,2016-05-25 14:47:19,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557219288.0,PXEKERNEL,1557219288.0,FREE_DIRTY,1557217479.0,0,,9997.0,7.497000000000001,0,0,0,,7d7ddb25-22b1-11e6-8934-779211246dcb,0,0
c220g5-110415,c220g5,c220g5-110415,testnode,2018-04-15 23:16:16,0,,0,none,0,okay,,fatal,none,ISUP,1538669795.0,NORMALv2,1538669704.0,FREE_DIRTY,1538669797.0,1,,10381.0,3.8569999999999998,0,0,0,,e86dfd15-412c-11e8-8204-8b7ab9df1d3e,0,0
c220g5-120106,c220g5,c220g5-120106,testnode,2018-02-18 08:39:05,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1556685982.0,NORMALv2,1556685946.0,RES_READY,1556684991.0,0,,10693.0,11.078,0,0,0,,7842f3b6-14b9-11e8-8204-8b7ab9df1d3e,0,0
c220g5-120103,c220g5,c220g5-120103,testnode,2018-02-18 08:06:47,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1556685982.0,NORMALv2,1556685949.0,RES_READY,1556684940.0,0,,10693.0,11.094000000000001,0,0,0,,f534247c-14b4-11e8-8204-8b7ab9df1d3e,0,0
c220g1-030822,c220g1,c220g1-030822,testnode,2016-05-25 14:47:19,0,9997.0,0,none,0,okay,,fatal,none,ISUP,1549374862.0,RELOAD,1547825175.0,FREE_DIRTY,1546648857.0,0,,10601.0,8.457,0,0,0,,7d9478d7-22b1-11e6-8934-779211246dcb,0,0
c220g5-120126,c220g5,c220g5-120126,testnode,2018-02-18 09:27:26,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556056069.0,NORMALv2,1556056032.0,RES_READY,1556056072.0,0,,10222.0,13.982999999999999,0,0,0,,399ce476-14c0-11e8-8204-8b7ab9df1d3e,0,0
c220g1-030818,c220g1,c220g1-030818,testnode,2016-05-25 14:47:18,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556205755.0,NORMALv2,1556205652.0,RES_READY,1556205758.0,0,,10606.0,17.424,0,0,0,,7d66e137-22b1-11e6-8934-779211246dcb,0,0
c220g1-030813,c220g1,c220g1-030813,testnode,2016-05-25 14:47:18,0,,0,none,0,okay,,fatal,none,ISUP,1544639563.0,NORMALv2,1544639518.0,FREE_DIRTY,1544639566.0,0,,10030.0,18.652,0,0,0,,7d505dd6-22b1-11e6-8934-779211246dcb,0,0
c220g1-030817,c220g1,c220g1-030817,testnode,2016-05-25 14:47:18,0,9997.0,0,none,0,okay,,fatal,none,TBSETUP,1544657635.0,RELOAD,1544196273.0,FREE_DIRTY,1542735830.0,1,,10601.0,0.0,0,0,0,,7d398b6a-22b1-11e6-8934-779211246dcb,0,0
c240g1-031309,c240g1,c240g1-031309,testnode,2016-05-25 14:47:18,0,,0,none,0,okay,,fatal,none,PXEWAIT,1556660516.0,PXEKERNEL,1556660516.0,FREE_DIRTY,1553726090.0,0,,9997.0,19.186,0,0,0,,7d0b97e1-22b1-11e6-8934-779211246dcb,0,0
c220g1-030815,c220g1,c220g1-030815,testnode,2016-05-25 14:47:18,0,9997.0,0,none,0,okay,,fatal,none,SHUTDOWN,1545464595.0,RELOAD,1545022852.0,FREE_DIRTY,1543414811.0,1,,10601.0,10.431,0,0,2,,7d228e55-22b1-11e6-8934-779211246dcb,0,0
boss,ctrlnode,boss,ctrlnode,2014-12-19 13:10:07,0,,0,,0,unknown,,fatal,none,ISUP,1419016207.0,OPSNODEBSD,1419016207.0,,,1,,,,0,0,0,,a51af9df-87b2-11e4-a291-63f5f6c65b85,0,0
ops,ctrlnode,ops,ctrlnode,2014-12-19 13:10:08,0,,0,,0,unknown,,fatal,none,ISUP,1543771297.0,OPSNODEBSD,1419016208.0,,,1,,,,0,0,0,,a5bc9ccb-87b2-11e4-a291-63f5f6c65b85,0,0
spinesw-c3132-r06-41,cisco3132-nx-os,spinesw-c3132-r06-41,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,bf6348d2-e3b3-11e4-b3fb-5254000b4f72,0,0
powermon,local-admin-vm,powermon,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,fb5fefa4-6657-11e5-b073-5254000b4f72,0,0
cloudlab-leaf-3,comware,cloudlab-leaf-3,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
spinesw-hp5930-A10-38,comware,spinesw-hp5930-A10-38,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
spinesw-hp5930-A10-40,comware,spinesw-hp5930-A10-40,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
spinesw-hp5930-A10-42,comware,spinesw-hp5930-A10-42,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
aggsw-c3172-r06-43,cisco3172-nx-os,aggsw-c3172-r06-43,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e5f039c8-e2e5-11e4-b3fb-5254000b4f72,0,0
admin-c240m4-r06-21,local-admin-node,admin-c240m4-r06-21,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,9abb1b55-e2c8-11e4-b3fb-5254000b4f72,0,0
admin-c240m4-r06-23,local-admin-node,admin-c240m4-r06-23,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,acbfbc77-e2c8-11e4-b3fb-5254000b4f72,0,0
admin-c240m4-r06-25,local-admin-node,admin-c240m4-r06-25,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,af3a88c2-e2c8-11e4-b3fb-5254000b4f72,0,0
control-router,local-admin-node,control-router,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,b7e48fd5-e2c8-11e4-b3fb-5254000b4f72,0,0
mngmnt-router,local-admin-node,mngmnt-router,unused,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,c0c0a5a8-e2c8-11e4-b3fb-5254000b4f72,0,0
cloudlab-leaf-5,comware,cloudlab-leaf-5,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
interconnect-al2s-sp41,interconnect,interconnect-al2s-sp41,testnode,2015-05-29 13:08:06,0,,0,,0,unknown,,fatal,none,ISUP,1432922886.0,ALWAYSUP,1432922886.0,,,1,,,,0,426,0,,a7b652e8-062d-11e5-8cca-bb4390218cdf,0,0
c220g2-011105,c220g2,c220g2-011105,testnode,2016-03-12 22:30:26,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557215437.0,PXEKERNEL,1557215437.0,FREE_DIRTY,1557157880.0,0,,9997.0,12.049000000000001,0,0,0,,4f7f4863-e8d4-11e5-a488-a3bb994732a6,0,0
cloudlab-leaf-7,comware,cloudlab-leaf-7,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
cloudlab-leaf-4,comware,cloudlab-leaf-4,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
cloudlab-leaf-6,comware,cloudlab-leaf-6,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
c220g1-030809,c220g1,c220g1-030809,testnode,2016-06-02 21:22:14,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557199448.0,PXEKERNEL,1557199448.0,FREE_DIRTY,1556155324.0,0,,9997.0,9.829,0,0,0,,fc857031-2931-11e6-8934-779211246dcb,0,0
ctrlsw-c3750-011140,cisco3750-modhack-ios,ctrlsw-c3750-011140,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e4bb5f-e73c-11e5-8b77-5254000b4f72,0,0
ctrlsw-c3750-011338,cisco3750-modhack-ios,ctrlsw-c3750-011338,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e4a79b-e73c-11e5-8b77-5254000b4f72,0,0
c220g2-011122,c220g2,c220g2-011122,testnode,2016-03-12 22:30:28,0,,0,none,0,okay,,fatal,manual,ISUP,1556393523.0,NORMALv2,1556393457.0,RES_READY,1556393524.0,0,,10828.0,17.543,0,0,0,,505144ee-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011112,c220g2,c220g2-011112,testnode,2016-03-12 22:30:26,0,,0,none,0,okay,,fatal,manual,ISUP,1556393522.0,NORMALv2,1556393456.0,RES_READY,1556393524.0,0,,10828.0,21.273000000000003,0,0,0,,4f68243f-e8d4-11e5-a488-a3bb994732a6,0,0
ctrlsw-c3650-030638,cisco3650-modhack-ios,ctrlsw-c3650-030638,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e4548c-e73c-11e5-8b77-5254000b4f72,0,0
ctrlsw-c3750-010638,cisco3750-modhack-ios,ctrlsw-c3750-010638,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e4e449-e73c-11e5-8b77-5254000b4f72,0,0
ctrlsw-c3750-010838,cisco3750-modhack-ios,ctrlsw-c3750-010838,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e4cfcd-e73c-11e5-8b77-5254000b4f72,0,0
c220g2-011118,c220g2,c220g2-011118,testnode,2016-03-12 22:30:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555989481.0,NORMALv2,1555989373.0,RES_READY,1553958603.0,0,,10686.0,10.685,0,0,0,,4fb0e96f-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011131,c220g2,c220g2-011131,testnode,2016-03-12 22:30:27,0,,0,none,0,okay,,fatal,manual,ISUP,1556393522.0,NORMALv2,1556393456.0,RES_READY,1556393524.0,0,,10828.0,18.557000000000002,0,0,0,,50248ca0-e8d4-11e5-a488-a3bb994732a6,0,0
cloudlab-leaf-8,comware,cloudlab-leaf-6,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
c220g2-030832,c220g2,c220g2-030832,testnode,2016-04-13 16:11:35,0,,0,1,0,okay,,fatal,none,ISUP,1555460713.0,NORMALv2,1555460669.0,FREE_DIRTY,1555458984.0,0,,10030.0,16.046,0,0,0,,4e1486ff-01bc-11e6-a488-a3bb994732a6,0,0
c220g2-010619,c220g2,c220g2-010619,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557184136.0,NORMALv2,1557184096.0,RES_READY,1557184136.0,0,,10222.0,10.537,0,0,0,,18bd1ba6-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010625,c220g2,c220g2-010625,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556165278.0,NORMALv2,1556165224.0,RES_READY,1556165280.0,0,,10383.0,14.377,0,0,0,,18a69a0c-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010627,c220g2,c220g2-010627,testnode,2016-03-11 02:34:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556269707.0,NORMALv2,1556269666.0,RES_READY,1556165280.0,0,,10383.0,15.274000000000001,0,0,0,,188eae6b-e764-11e5-a488-a3bb994732a6,0,0
c220g1-030602,c220g1,c220g1-030602,testnode,2016-04-15 14:38:50,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557076758.0,PXEKERNEL,1557076758.0,FREE_DIRTY,1556471848.0,0,,9997.0,18.197,0,0,0,,adec80c7-0341-11e6-a488-a3bb994732a6,0,0
c220g2-031131,c220g2,c220g2-031131,testnode,2016-04-13 16:11:35,0,,0,none,0,okay,,fatal,manual,ISUP,1557182644.0,NORMALv2,1557182543.0,RES_READY,1557182644.0,0,,10828.0,16.947,0,0,0,,4db325e5-01bc-11e6-a488-a3bb994732a6,0,0
c220g2-011103,c220g2,c220g2-011103,testnode,2016-03-12 22:30:28,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556634486.0,NORMALv2,1556634404.0,RES_READY,1556583515.0,0,,10686.0,10.4,0,0,0,,503aaa52-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011113,c220g2,c220g2-011113,testnode,2016-03-12 22:30:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556114215.0,NORMALv2,1556114160.0,RES_READY,1556114218.0,0,,10222.0,13.253,0,0,0,,500ce51d-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011115,c220g2,c220g2-011115,testnode,2016-03-12 22:30:27,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1557024169.0,NORMALv2,1557023984.0,RES_READY,1557024174.0,1,,10721.0,17.134,0,0,0,,4fcabc10-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011109,c220g2,c220g2-011109,testnode,2016-03-12 22:30:27,0,,0,none,0,okay,,fatal,manual,ISUP,1556393522.0,NORMALv2,1556393456.0,RES_READY,1556393524.0,0,,10828.0,14.144,0,0,0,,4fe1526b-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-011121,c220g2,c220g2-011121,testnode,2016-03-12 22:30:27,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557198457.0,NORMALv2,1557198411.0,RES_READY,1557198458.0,0,,10030.0,26.193,0,0,0,,4ff6a383-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-010629,c220g2,c220g2-010629,testnode,2016-03-11 02:34:39,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556165320.0,NORMALv2,1556165266.0,RES_READY,1556165325.0,0,,10383.0,10.642000000000001,0,0,0,,1877ec5f-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010611,c220g2,c220g2-010611,testnode,2016-03-11 02:34:39,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556739419.0,NORMALv2,1556739371.0,RES_READY,1556738574.0,0,,10688.0,15.370999999999999,0,0,0,,186240ce-e764-11e5-a488-a3bb994732a6,0,0
c220g2-011303,c220g2,c220g2-011303,testnode,2016-03-13 01:20:42,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557239109.0,PXEKERNEL,1557239109.0,FREE_DIRTY,1557238054.0,0,,9997.0,14.613,0,0,0,,189e11b4-e8ec-11e5-a488-a3bb994732a6,0,0
c220g2-011123,c220g2,c220g2-011123,testnode,2016-03-12 22:30:28,0,,0,none,0,okay,,fatal,manual,ISUP,1556393524.0,NORMALv2,1556393457.0,RES_READY,1556393530.0,0,,10828.0,20.836,0,0,0,,506a2900-e8d4-11e5-a488-a3bb994732a6,0,0
c220g2-010622,c220g2,c220g2-010622,testnode,2016-03-11 02:34:39,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557253448.0,PXEKERNEL,1557253448.0,FREE_DIRTY,1556677317.0,0,,9997.0,15.144,0,0,0,,18370ee4-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010608,c220g2,c220g2-010608,testnode,2016-03-11 02:34:39,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556739418.0,NORMALv2,1556739372.0,RES_READY,1556738564.0,0,,10688.0,11.796,0,0,0,,184c855d-e764-11e5-a488-a3bb994732a6,0,0
ctrlsw-c3650-031138,cisco3650-modhack-ios,ctrlsw-c3650-031138,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e480b2-e73c-11e5-8b77-5254000b4f72,0,0
ctrlsw-c3650-030838,cisco3650-modhack-ios,ctrlsw-c3650-030838,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,e9e46ce3-e73c-11e5-8b77-5254000b4f72,0,0
aggsw-c3172-031341,cisco3172-nx-os,aggsw-c3172-031341,ctrlswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,9fea43ac-e6f5-11e5-8b77-5254000b4f72,0,0
c220g2-010606,c220g2,c220g2-010606,testnode,2016-03-25 14:18:16,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096963.0,NORMALv2,1557096928.0,RES_READY,1557095240.0,0,,10693.0,17.829,0,0,0,,53b9f76d-f2be-11e5-a488-a3bb994732a6,0,0
c220g2-011309,c220g2,c220g2-011309,testnode,2016-03-13 01:20:42,0,,0,none,0,okay,,fatal,manual,ISUP,1556393524.0,NORMALv2,1556393458.0,RES_READY,1556393530.0,0,,10828.0,12.172,0,0,0,,1856eedc-e8ec-11e5-a488-a3bb994732a6,0,0
c220g2-010632,c220g2,c220g2-010632,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557184172.0,NORMALv2,1557184130.0,RES_READY,1557184176.0,0,,10222.0,12.841,0,0,0,,18d4be78-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010621,c220g2,c220g2-010621,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1555952794.0,NORMALv2,1555952759.0,RES_READY,1555602203.0,0,,10225.0,17.148,0,0,0,,18eadcdc-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010620,c220g2,c220g2-010620,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556563966.0,NORMALv2,1556563912.0,RES_READY,1556563969.0,0,,10030.0,14.119000000000002,0,0,0,,190290a6-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010604,c220g2,c220g2-010604,testnode,2016-03-11 02:34:40,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096966.0,NORMALv2,1557096929.0,RES_READY,1557095240.0,0,,10693.0,15.175999999999998,0,0,0,,1918b284-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010630,c220g2,c220g2-010630,testnode,2016-03-11 02:34:40,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556567074.0,NORMALv2,1556566601.0,RES_READY,1556567077.0,0,,10900.0,13.517000000000001,0,0,0,,192ec1b1-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010610,c220g2,c220g2-010610,testnode,2016-03-11 02:34:41,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096966.0,NORMALv2,1557096928.0,RES_READY,1557095240.0,0,,10693.0,18.034000000000002,0,0,0,,19458642-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010602,c220g2,c220g2-010602,testnode,2016-03-11 02:34:41,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096968.0,NORMALv2,1557096929.0,RES_READY,1557095240.0,0,,10693.0,16.044,0,0,0,,195cc8b2-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010631,c220g2,c220g2-010631,testnode,2016-03-11 02:34:41,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556387924.0,NORMALv2,1556387873.0,RES_READY,1556387929.0,0,,10686.0,8.502,0,0,0,,19737f14-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010612,c220g2,c220g2-010612,testnode,2016-03-11 02:34:41,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096965.0,NORMALv2,1557096929.0,RES_READY,1557095240.0,0,,10693.0,13.661,0,0,0,,198965e4-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010613,c220g2,c220g2-010613,testnode,2016-03-11 02:34:41,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096966.0,NORMALv2,1557096930.0,RES_READY,1557095240.0,0,,10693.0,16.746,0,0,0,,19a06ad8-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010616,c220g2,c220g2-010616,testnode,2016-03-11 02:34:41,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096965.0,NORMALv2,1557096928.0,RES_READY,1557095240.0,0,,10693.0,12.835999999999999,0,0,0,,19b78690-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010603,c220g2,c220g2-010603,testnode,2016-03-11 02:34:42,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556739422.0,NORMALv2,1556739372.0,RES_READY,1556738609.0,0,,10688.0,14.698,0,0,0,,19cd34b2-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010628,c220g2,c220g2-010628,testnode,2016-03-11 02:34:42,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556566250.0,NORMALv2,1556566200.0,RES_READY,1556566455.0,0,,10771.0,15.26,0,0,0,,19e3a7f4-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010609,c220g2,c220g2-010609,testnode,2016-03-11 02:34:42,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556760662.0,NORMALv2,1556760621.0,RES_READY,1556601079.0,0,,10686.0,14.042,0,0,0,,19fc8576-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010618,c220g2,c220g2-010618,testnode,2016-03-11 02:34:42,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556946122.0,NORMALv2,1556946087.0,RES_READY,1556946123.0,0,,10686.0,11.54,0,0,0,,1a12b8fe-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010623,c220g2,c220g2-010623,testnode,2016-03-11 02:34:42,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556516325.0,NORMALv2,1556516201.0,RES_READY,1555993251.0,0,,10222.0,17.612000000000002,0,0,0,,1a29707f-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010617,c220g2,c220g2-010617,testnode,2016-03-11 02:34:42,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557253419.0,PXEKERNEL,1557253419.0,FREE_DIRTY,1556677282.0,0,,9997.0,11.602,0,0,0,,1a3ecfb7-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010607,c220g2,c220g2-010607,testnode,2016-03-11 02:34:42,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096965.0,NORMALv2,1557096928.0,RES_READY,1557095240.0,0,,10693.0,15.432,0,0,0,,1a5632a4-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010605,c220g2,c220g2-010605,testnode,2016-03-11 02:34:43,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556601116.0,NORMALv2,1556601075.0,RES_READY,1556601120.0,0,,10686.0,13.815999999999999,0,0,0,,1a6c62c5-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010615,c220g2,c220g2-010615,testnode,2016-03-11 02:34:43,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556739441.0,NORMALv2,1556739383.0,RES_READY,1556738564.0,0,,10687.0,19.42,0,0,0,,1a83baf0-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010626,c220g2,c220g2-010626,testnode,2016-03-11 02:34:43,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556567309.0,NORMALv2,1556567254.0,RES_READY,1556567312.0,0,,10807.0,13.583,0,0,0,,1a9a2f28-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010614,c220g2,c220g2-010614,testnode,2016-03-11 02:34:43,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1557027293.0,NORMALv2,1557027221.0,RES_READY,1557027294.0,0,,10943.0,0.0,0,0,0,,1ab15b58-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010601,c220g2,c220g2-010601,testnode,2016-03-11 02:34:43,0,,0,none,0,okay,,fatal,none,PXEWAIT,1557200251.0,PXEKERNEL,1557200251.0,FREE_DIRTY,1556595375.0,0,,9997.0,20.767,0,0,0,,1ac845ac-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010624,c220g2,c220g2-010624,testnode,2016-03-11 02:34:43,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1556563964.0,NORMALv2,1556563912.0,RES_READY,1556563969.0,0,,10030.0,7.9079999999999995,0,0,0,,1adde187-e764-11e5-a488-a3bb994732a6,0,0
c220g2-010804,c220g2,c220g2-010804,testnode,2016-03-11 04:15:04,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096964.0,NORMALv2,1557096929.0,RES_READY,1557095240.0,0,,10693.0,18.066,0,0,0,,1f526902-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010820,c220g2,c220g2-010820,testnode,2016-03-11 04:15:04,0,,0,none,0,okay,,fatal,manual,ISUP,1556393523.0,NORMALv2,1556393456.0,RES_READY,1556393524.0,0,,10828.0,14.533,0,0,0,,1f3c2333-e772-11e5-a488-a3bb994732a6,0,0
leafsw-hp5930-011140,comware,leafsw-hp5930-011140,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
leafsw-hp5930-010640,comware,leafsw-hp5930-010640,testswitch,,0,,0,,0,unknown,,fatal,none,,,,,,,0,,,,0,0,0,,,0,0
c220g2-010818,c220g2,c220g2-010818,testnode,2016-03-11 04:15:04,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556217973.0,NORMALv2,1556217887.0,RES_READY,1556149763.0,0,,10686.0,9.628,0,0,0,,1f6cf170-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010819,c220g2,c220g2-010819,testnode,2016-03-11 04:15:04,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557264255.0,NORMALv2,1557264136.0,RES_READY,1550007612.0,0,,10845.0,0.002,0,0,0,,1f84734e-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010807,c220g2,c220g2-010807,testnode,2016-03-11 04:15:04,0,,0,1,0,okay,,fatal,static-ddijk,ISUP,1557096967.0,NORMALv2,1557096929.0,RES_READY,1557095240.0,0,,10693.0,9.767000000000001,0,0,0,,1f9c547d-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010810,c220g2,c220g2-010810,testnode,2016-03-11 04:15:04,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557251253.0,NORMALv2,1557251210.0,RES_READY,1557251256.0,0,,10222.0,16.111,0,0,0,,1fb3b83a-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010824,c220g2,c220g2-010824,testnode,2016-03-11 04:15:05,0,,0,none,0,okay,,fatal,manual,ISUP,1555360488.0,NORMALv2,1555360421.0,RES_READY,1555360493.0,0,,10828.0,17.844,0,0,0,,1fcbc3a8-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010825,c220g2,c220g2-010825,testnode,2016-03-11 04:15:05,0,,0,0,0,okay,,fatal,static-ddijk,ISUP,1556149604.0,NORMALv2,1556149566.0,RES_READY,1556149608.0,0,,10686.0,11.588,0,0,0,,1fe3d5ac-e772-11e5-a488-a3bb994732a6,0,0
c220g2-010814,c220g2,c220g2-010814,testnode,2016-03-11 04:15:05,0,,0,none,0,okay,,fatal,static-ddijk,ISUP,1557251218.0,NORMALv2,1557251175.0,RES_READY,1557251221.0,0,,10222.0,13.593,0,0,0,,1ffbe5fb-e772-11e5-a488-a3bb994732a6,0,0
